A00001;1
A00002;1
A00003;1
A00004;1
A00005;1
A00006;1
A00007;1
A00008;1
A00009;1
A00010;1
A00011;1
A00012;1
A00013;1
A00014;1
A00015;1
A00016;1
A00017;1
A00018;24
A00019;1
A00020;1
A00021;1
A00022;1
A00023;1
A00024;1
A00025;1
A00026;1
A00027;1
A00028;1
A00029;1
A00030;1
A00031;1
A00032;1
A00033;1
A00034;1
A00035;1
A00036;1
A00037;1
A00038;1
A00039;1
A00040;1
A00041;1
A00042;1
A00043;1
A00044;1
A00045;1
A00046;1
A00047;1
A00048;1
A00049;1
A00050;1
A00051;1
A00052;1
A00053;1
A00054;1
A00055;1
A00056;1
A00057;1
A00058;1
A00059;1
A00060;1
A00061;1
A00062;1
A00063;1
A00064;1
A00065;1
A00066;1
A00067;1
A00068;1
A00069;1
A00070;1
A00071;1
A00072;1
A00073;1
A00074;1
A00075;1
A00076;1
A00077;1
A00078;1
A00079;1
A00080;1
A00081;1
A00082;1
A00083;1
A00084;1
A00085;1
A00086;1
A00087;1
A00088;1
A00089;1
A00090;1
A00091;1
A00092;1
A00093;1
A00094;1
A00095;1
A00096;1
A00097;1
A00098;1
A00099;1
A00100;1
A00101;1
A00102;1
A00103;1
A00104;1
A00105;1
A00106;1
A00107;1
A00108;1
A00109;1
A00110;1
A00111;1
A00112;1
A00113;1
A00114;1
A00115;1
A00116;1
A00117;1
A00118;1
A00119;1
A00120;1
A00121;1
A00122;1
A00123;1
A00124;1
A00125;1
A00126;1
A00127;1
A00128;1
A00129;1
A00130;1
A00131;1
A00132;1
A00133;1
A00134;1
A00135;1
A00136;1
A00137;1
A00138;1
A00139;1
A00140;1
A00141;1
A00142;1
A00143;1
A00144;1
A00145;1
A00146;1
A00147;1
A00148;1
A00149;1
A00150;1
A00151;1
A00152;1
A00153;1
A00154;1
A00155;1
A00156;1
A00157;1
A00158;1
A00159;1
A00160;1
A00161;1
A00162;1
A00163;1
A00164;1
A00165;1
A00166;1
A00167;1
A00168;1
A00169;1
A00170;1
A00171;1
A00172;1
A00173;1
A00174;1
A00175;1
A00176;1
A00177;1
A00178;1
A00179;1
A00180;1
A00181;1
A00182;1
A00183;1
A00184;1
A00185;1
A00186;1
A00187;1
A00188;24
A00189;1
A00190;1
A00191;1
A00192;1
A00193;1
A00194;1
A00195;1
A00196;1
A00197;1
A00198;1
A00199;1
A00200;1
A00201;1
A00202;1
A00203;1
A00204;1
A00205;1
A00206;1
A00207;1
A00208;1
A00209;1
A00210;1
A00211;1
A00212;1
A00213;1
A00214;1
A00215;1
A00216;1
A00217;1
A00218;1
A00219;1
A00220;1
A00221;1
A00222;1
A00223;1
A00224;1
A00225;1
A00226;1
A00227;1
A00228;1
A00229;1
A00230;1
A00231;1
A00232;1
A00233;1
A00234;1
A00235;1
A00236;1
A00237;1
A00238;1
A00239;1
A00240;1
A00241;1
A00242;1
A00243;1
A00244;1
A00245;1
A00246;1
A00247;1
A00248;1
A00249;1
A00250;1
A00251;1
A00252;1
A00253;1
A00254;1
A00255;1
A00256;1
A00257;1
A00258;1
A00259;1
A00260;1
A00261;1
A00262;1
A00263;1
A00264;1
A00265;1
A00266;1
A00267;1
A00268;1
A00269;1
A00270;1
A00271;1
A00272;1
A00273;1
A00274;1
A00275;1
A00276;1
A00277;1
A00278;1
A00279;1
A00280;1
A00281;1
A00282;1
A00283;1
A00284;1
A00285;1
A00286;1
A00287;1
A00288;1
A00289;1
A00290;1
A00291;1
A00292;1
A00293;1
A00294;1
A00295;1
A00296;1
A00297;1
A00298;1
A00299;1
A00300;1
A00301;1
A00302;1
A00303;1
A00304;1
A00305;1
A00306;1
A00307;1
A00308;1
A00309;1
A00310;1
A00311;1
A00312;1
A00313;1
A00314;1
A00315;1
A00316;1
A00317;1
A00318;1
A00319;1
A00320;1
A00321;1
A00322;1
A00323;1
A00324;1
A00325;1
A00326;1
A00327;1
A00328;1
A00329;1
A00330;1
A00331;1
A00332;1
A00333;1
A00334;1
A00335;1
A00336;1
A00337;1
A00338;1
A00339;1
A00340;1
A00341;1
A00342;1
A00343;1
A00344;1
A00345;1
A00346;1
A00347;1
A00348;1
A00349;1
A00350;1
A00351;1
A00352;1
A00353;1
A00354;1
A00355;1
A00356;1
A00357;1
A00358;1
A00359;1
A00360;1
A00361;1
A00362;1
A00363;1
A00364;1
A00365;1
A00366;1
A00367;1
A00368;1
A00369;1
A00370;1
A00371;1
A00372;1
A00373;1
A00374;1
A00375;1
A00376;1
A00377;1
A00378;1
A00379;1
A00380;1
A00381;1
A00382;1
A00383;1
A00384;1
A00385;1
A00386;1
A00387;1
A00388;1
A00389;1
A00390;1
A00391;1
A00392;1
A00393;1
A00394;1
A00395;1
A00396;1
A00397;1
A00398;1
A00399;1
A00400;1
A00401;1
A00402;1
A00403;1
A00404;1
A00405;1
A00406;1
A00407;1
A00408;1
A00409;1
A00410;1
A00411;1
A00412;1
A00413;1
A00414;1
A00415;1
A00416;1
A00417;1
A00418;1
A00419;1
A00420;1
A00421;1
A00422;1
A00423;1
A00424;1
A00425;1
A00426;1
A00427;1
A00428;1
A00429;1
A00430;1
A00431;1
A00432;1
A00433;1
A00434;1
A00435;1
A00436;1
A00437;1
A00438;1
A00439;1
A00440;1
A00441;1
A00442;1
A00443;1
A00444;1
A00445;1
A00446;1
A00447;1
A00448;1
A00449;1
A00450;1
A00451;34
A00452;1
A00453;1
A00454;1
A00455;1
A00456;1
A00457;1
A00458;1
A00459;0
A00460;1
A00461;1
A00462;1
A00463;0
A00464;1
A00465;1
A00466;1
A00467;1
A00468;1
A00469;1
A00470;1
A00471;1
A00472;1
A00473;1
A00474;1
A00475;1
A00476;1
A00477;1
A00478;1
A00479;1
A00480;1
A00481;1
A00482;1
A00483;1
A00484;1
A00485;1
A00486;1
A00487;1
A00488;1
A00489;1
A00490;1
A00491;1
A00492;1
A00493;1
A00494;1
