A00001;5
A00002;5
A00003;5
A00004;5
A00005;5
A00006;5
A00007;5
A00008;5
A00009;5
A00010;5
A00011;5
A00012;5
A00013;5
A00014;5
A00015;5
A00016;5
A00017;5
A00018;5
A00019;5
A00020;5
A00021;5
A00022;5
A00023;5
A00024;5
A00025;5
A00026;5
A00027;5
A00028;5
A00029;5
A00030;5
A00031;5
A00032;5
A00033;5
A00034;5
A00035;5
A00036;5
A00037;5
A00038;5
A00039;5
A00040;5
A00041;5
A00042;5
A00043;5
A00044;5
A00045;5
A00046;5
A00047;5
A00048;5
A00049;5
A00050;5
A00051;5
A00052;5
A00053;5
A00054;5
A00055;5
A00056;5
A00057;5
A00058;5
A00059;5
A00060;5
A00061;5
A00062;5
A00063;5
A00064;5
A00065;5
A00066;5
A00067;5
A00068;5
A00069;5
A00070;5
A00071;5
A00072;5
A00073;5
A00074;5
A00075;5
A00076;5
A00077;5
A00078;5
A00079;5
A00080;5
A00081;5
A00082;5
A00083;5
A00084;5
A00085;5
A00086;5
A00087;5
A00088;5
A00089;5
A00090;5
A00091;5
A00092;5
A00093;5
A00094;5
A00095;5
A00096;5
A00097;5
A00098;5
A00099;5
A00100;5
A00101;5
A00102;5
A00103;5
A00104;5
A00105;5
A00106;5
A00107;5
A00108;5
A00109;5
A00110;5
A00111;5
A00112;5
A00113;5
A00114;5
A00115;5
A00116;5
A00117;5
A00118;5
A00119;5
A00120;5
A00121;5
A00122;5
A00123;5
A00124;5
A00125;5
A00126;5
A00127;5
A00128;5
A00129;5
A00130;5
A00131;5
A00132;5
A00133;5
A00134;5
A00135;5
A00136;5
A00137;5
A00138;5
A00139;5
A00140;5
A00141;5
A00142;5
A00143;5
A00144;5
A00145;5
A00146;5
A00147;5
A00148;5
A00149;5
A00150;5
A00151;5
A00152;5
A00153;5
A00154;5
A00155;5
A00156;5
A00157;5
A00158;5
A00159;5
A00160;5
A00161;5
A00162;5
A00163;5
A00164;5
A00165;5
A00166;5
A00167;5
A00168;5
A00169;5
A00170;5
A00171;5
A00172;5
A00173;5
A00174;5
A00175;5
A00176;5
A00177;5
A00178;5
A00179;5
A00180;5
A00181;5
A00182;61
A00183;5
A00184;57
A00185;5
A00186;5
A00187;5
A00188;5
A00189;5
A00190;5
A00191;5
A00192;5
A00193;5
A00194;5
A00195;5
A00196;5
A00197;5
A00198;5
A00199;5
A00200;5
A00201;5
A00202;5
A00203;5
A00204;5
A00205;5
A00206;5
A00207;5
A00208;5
A00209;5
A00210;5
A00211;5
A00212;5
A00213;5
A00214;5
A00215;5
A00216;5
A00217;5
A00218;5
A00219;5
A00220;5
A00221;5
A00222;5
A00223;5
A00224;5
A00225;5
A00226;5
A00227;5
A00228;5
A00229;5
A00230;5
A00231;5
A00232;5
A00233;5
A00234;5
A00235;5
A00236;5
A00237;5
A00238;5
A00239;5
A00240;5
A00241;5
A00242;5
A00243;5
A00244;5
A00245;5
A00246;5
A00247;5
A00248;5
A00249;5
A00250;5
A00251;5
A00252;5
A00253;5
A00254;5
A00255;5
A00256;5
A00257;5
A00258;5
A00259;5
A00260;5
A00261;5
A00262;5
A00263;5
A00264;5
A00265;5
A00266;5
A00267;5
A00268;5
A00269;5
A00270;5
A00271;5
A00272;5
A00273;5
A00274;5
A00275;5
A00276;5
A00277;5
A00278;5
A00279;5
A00280;5
A00281;5
A00282;5
A00283;5
A00284;5
A00285;5
A00286;5
A00287;5
A00288;5
A00289;5
A00290;5
A00291;5
A00292;5
A00293;5
A00294;5
A00295;5
A00296;5
A00297;5
A00298;5
A00299;5
A00300;5
A00301;5
A00302;5
A00303;5
A00304;5
A00305;5
A00306;5
A00307;5
A00308;5
A00309;5
A00310;5
A00311;5
A00312;5
A00313;5
A00314;5
A00315;5
A00316;5
A00317;5
A00318;5
A00319;5
A00320;5
A00321;5
A00322;5
A00323;5
A00324;5
A00325;5
A00326;5
A00327;5
A00328;5
A00329;5
A00330;5
A00331;5
A00332;5
A00333;5
A00334;5
A00335;5
A00336;5
A00337;5
A00338;5
A00339;5
A00340;5
A00341;5
A00342;5
A00343;5
A00344;5
A00345;5
A00346;5
A00347;5
A00348;5
A00349;5
A00350;5
A00351;5
A00352;5
A00353;5
A00354;5
A00355;5
A00356;5
A00357;5
A00358;5
A00359;5
A00360;5
A00361;5
A00362;5
A00363;5
A00364;5
A00365;5
A00366;5
A00367;5
A00368;5
A00369;5
A00370;5
A00371;5
A00372;5
A00373;5
A00374;5
A00375;5
A00376;5
A00377;5
A00378;5
A00379;5
A00380;5
A00381;5
A00382;5
A00383;5
A00384;5
A00385;5
A00386;5
A00387;5
A00388;5
A00389;5
A00390;5
A00391;5
A00392;5
A00393;5
A00394;5
A00395;5
A00396;5
A00397;5
A00398;5
A00399;5
A00400;5
A00401;5
A00402;5
A00403;5
A00404;5
A00405;5
A00406;5
A00407;5
A00408;5
A00409;5
A00410;5
A00411;5
A00412;5
A00413;5
A00414;5
A00415;5
A00416;5
A00417;5
A00418;5
A00419;5
A00420;5
A00421;5
A00422;5
A00423;5
A00424;5
A00425;5
A00426;5
A00427;5
A00428;5
A00429;5
A00430;5
A00431;5
A00432;5
A00433;5
A00434;5
A00435;5
A00436;5
A00437;5
A00438;5
A00439;5
A00440;5
A00441;5
A00442;5
A00443;5
A00444;5
A00445;5
A00446;5
A00447;5
A00448;5
A00449;59
A00450;5
A00451;36
A00452;5
A00453;5
A00454;5
A00455;0
A00456;5
A00457;5
A00458;5
A00459;5
A00460;71
A00461;5
A00462;5
A00463;57
A00464;1
A00465;5
A00466;5
A00467;5
A00468;5
A00469;5
A00470;5
A00471;5
A00472;5
A00473;5
A00474;5
A00475;5
A00476;5
A00477;5
A00478;5
A00479;5
A00480;5
A00481;5
A00482;5
A00483;5
A00484;5
A00485;5
A00486;5
A00487;5
A00488;5
A00489;5
A00490;5
A00491;5
A00492;5
A00493;5
A00494;5
A00495;5
A00496;5
A00497;5
A00498;5
A00499;5
A00500;5
A00501;5
A00502;5
A00503;5
A00504;5
A00505;5
A00506;59
A00507;5
A00508;5
A00509;5
A00510;5
A00511;5
A00512;5
A00513;5
A00514;5
A00515;5
A00516;5
A00517;5
A00518;5
A00519;5
A00520;5
A00521;5
A00522;5
A00523;5
A00524;5
A00525;5
A00526;5
A00527;5
A00528;5
A00529;5
A00530;5
A00531;5
A00532;5
A00533;5
A00534;5
A00535;5
A00536;5
A00537;5
A00538;5
A00539;5
A00540;5
A00541;5
A00542;5
A00543;5
A00544;5
A00545;5
A00546;5
A00547;5
A00548;5
A00549;5
A00550;5
A00551;5
A00552;5
A00553;5
A00554;5
A00555;5
A00556;5
A00557;5
A00558;5
A00559;5
A00560;5
A00561;5
A00562;5
A00563;5
A00564;5
A00565;5
A00566;5
A00567;5
A00568;5
A00569;5
A00570;5
A00571;5
A00572;5
A00573;5
A00574;5
A00575;5
A00576;5
A00577;5
A00578;5
A00579;5
A00580;5
A00581;5
A00582;5
A00583;5
A00584;5
A00585;5
A00586;5
A00587;5
A00588;5
A00589;5
A00590;5
A00591;5
A00592;5
A00593;5
A00594;5
A00595;5
A00596;5
A00597;5
A00598;5
A00599;5
A00600;5
A00601;5
A00602;5
A00603;5
A00604;5
A00605;5
A00606;5
A00607;5
A00608;5
A00609;5
A00610;5
A00611;5
A00612;5
A00613;5
A00614;5
A00615;5
A00616;5
A00617;5
A00618;5
A00619;5
A00620;5
A00621;5
A00622;5
A00623;5
A00624;5
A00625;5
A00626;5
A00627;5
A00628;5
A00629;5
A00630;5
A00631;5
A00632;5
A00633;5
A00634;5
A00635;5
A00636;5
A00637;5
A00638;5
A00639;5
A00640;5
A00641;5
A00642;5
A00643;5
A00644;5
A00645;5
A00646;5
A00647;5
A00648;5
A00649;5
A00650;5
A00651;5
A00652;5
A00653;5
A00654;5
A00655;5
A00656;5
A00657;1
A00658;5
A00659;5
A00660;5
A00661;47
A00662;43
A00663;1
A00664;68
A00665;5
A00666;5
A00667;5
A00668;5
A00669;5
A00670;5
A00671;5
A00672;5
A00673;5
A00674;5
A00675;5
A00676;5
A00677;5
A00678;5
A00679;5
A00680;5
A00681;5
A00682;1
A00683;5
A00684;5
A00685;5
A00686;5
A00687;5
A00688;5
A00689;5
A00690;5
A00691;5
A00692;5
A00693;5
A00694;5
A00695;5
A00696;5
A00697;5
A00698;5
A00699;5
A00700;5
A00701;5
A00702;5
A00703;5
A00704;5
A00705;5
A00706;5
A00707;5
A00708;5
A00709;5
A00710;5
A00711;5
A00712;5
A00713;5
A00714;5
A00715;5
A00716;5
A00717;5
A00718;5
A00719;5
A00720;5
A00721;5
A00722;5
A00723;5
A00724;5
A00725;5
A00726;5
A00727;5
A00728;5
A00729;5
A00730;5
A00731;5
A00732;5
A00733;5
A00734;5
A00735;5
A00736;5
A00737;5
A00738;5
A00739;5
A00740;5
A00741;5
A00742;5
A00743;5
A00744;5
A00745;5
A00746;5
A00747;5
A00748;5
A00749;5
A00750;5
A00751;5
A00752;5
A00753;5
A00754;5
A00755;5
A00756;5
A00757;5
A00758;5
A00759;5
A00760;5
A00761;5
A00762;5
A00763;46
A00764;65
A00765;26
A00766;69
A00767;48
A00768;51
A00769;42
A00770;32
A00771;5
A00772;5
A00773;5
A00774;5
A00775;5
A00776;5
A00777;5
A00778;5
A00779;5
A00780;5
A00781;5
A00782;5
A00783;5
A00784;5
A00785;5
A00786;5
A00787;5
A00788;5
A00789;5
A00790;5
A00791;5
A00792;5
A00793;5
A00794;5
A00795;1
A00796;40
A00797;68
A00798;41
A00799;35
A00800;80
A00801;29
A00802;5
A00803;1
A00804;5
A00805;5
A00806;5
A00807;5
A00808;5
A00809;5
A00810;5
A00811;5
A00812;5
A00813;5
A00814;5
A00815;5
A00816;5
A00817;5
A00818;5
A00819;5
A00820;5
A00821;5
A00822;5
A00823;5
A00824;5
A00825;5
A00826;5
A00827;5
A00828;5
A00829;5
A00830;5
A00831;5
A00832;5
A00833;5
A00834;5
A00835;5
A00836;5
A00837;5
A00838;5
A00839;5
A00840;5
A00841;5
A00842;5
A00843;5
A00844;5
A00845;5
A00846;5
A00847;5
A00848;5
A00849;5
A00850;5
A00851;5
A00852;5
A00853;5
A00854;5
A00855;5
A00856;5
A00857;5
A00858;5
A00859;5
A00860;5
A00861;5
A00862;5
A00863;5
A00864;5
A00865;5
A00866;5
A00867;5
A00868;5
A00869;5
A00870;5
A00871;5
A00872;5
A00873;5
A00874;5
A00875;5
A00876;5
A00877;5
A00878;5
A00879;5
A00880;5
A00881;5
A00882;5
A00883;5
A00884;5
A00885;5
A00886;5
A00887;5
A00888;5
A00889;5
A00890;5
A00891;5
A00892;5
A00893;5
A00894;5
A00895;5
A00896;5
A00897;5
A00898;5
A00899;5
A00900;5
A00901;5
A00902;1
A00903;5
A00904;5
A00905;5
A00906;5
A00907;5
A00908;1
A00909;5
A00910;5
A00911;5
A00912;5
A00913;1
A00914;5
A00915;1
A00916;5
A00917;5
A00918;5
A00919;5
A00920;5
A00921;5
A00922;5
A00923;5
A00924;5
A00925;5
A00926;5
A00927;5
A00928;5
A00929;5
A00930;5
A00931;5
A00932;5
A00933;5
A00934;5
A00935;5
A00936;5
A00937;5
A00938;25
A00939;5
A00940;59
A00941;5
A00942;5
A00943;77
A00944;62
A00945;21
A00946;44
A00947;14
A00948;2
A00949;7
A00950;3
A00951;5
A00952;5
A00953;5
A00954;5
A00955;5
A00956;5
A00957;5
A00958;5
A00959;5
A00960;5
A00961;5
A00962;5
A00963;5
A00964;5
A00965;5
A00966;5
A00967;5
A00968;5
A00969;5
A00970;5
A00971;5
A00972;5
A00973;5
A00974;5
A00975;5
A00976;5
A00977;5
A00978;5
A00979;5
A00980;5
A00981;5
A00982;5
A00983;5
A00984;10
A00985;55
A00986;5
A00987;73
A00988;1
A00989;5
A00990;5
A00991;5
A00992;5
A00993;5
A00994;5
A00995;5
A00996;5
A00997;5
A00998;5
A00999;5
A01000;5
A01001;5
A01002;5
A01003;5
A01004;5
A01005;5
A01006;5
A01007;5
A01008;5
A01009;5
A01010;5
A01011;5
A01012;5
A01013;5
A01014;5
A01015;5
A01016;5
A01017;5
A01018;5
A01019;5
A01020;5
A01021;5
A01022;5
A01023;5
A01024;5
A01025;1
A01026;1
A01027;1
A01028;1
A01029;5
A01030;25
A01031;5
A01032;5
A01033;5
A01034;5
A01035;5
A01036;5
A01037;5
A01038;5
A01039;5
A01040;5
A01041;5
A01042;5
A01043;5
A01044;5
A01045;5
A01046;5
A01047;5
A01048;5
A01049;5
A01050;5
A01051;5
A01052;5
A01053;5
A01054;5
A01055;5
A01056;5
A01057;5
A01058;5
A01059;5
A01060;5
A01061;79
A01062;5
A01063;5
A01064;5
A01065;5
A01066;5
A01067;5
A01068;5
A01069;5
A01070;5
A01071;5
A01072;5
A01073;5
A01074;5
A01075;5
A01076;5
A01077;5
A01078;5
A01079;5
A01080;5
A01081;5
A01082;5
A01083;5
A01084;5
A01085;5
A01086;5
A01087;5
A01088;5
A01089;5
A01090;5
A01091;5
A01092;5
A01093;5
A01094;5
A01095;5
A01096;5
A01097;5
A01098;5
A01099;5
A01100;5
A01101;5
A01102;5
A01103;5
A01104;5
A01105;5
A01106;5
A01107;5
A01108;5
A01109;5
A01110;5
A01111;5
A01112;5
A01113;5
A01114;5
A01115;5
A01116;5
A01117;5
A01118;5
A01119;5
A01120;5
A01121;5
A01122;5
A01123;5
A01124;5
A01125;5
A01126;68
A01127;5
A01128;5
A01129;5
A01130;5
A01131;5
A01132;5
A01133;5
A01134;5
A01135;5
A01136;5
A01137;5
A01138;25
A01139;5
A01140;5
A01141;1
A01142;5
A01143;1
A01144;5
A01145;1
A01146;5
A01147;5
A01148;5
A01149;1
A01150;1
A01151;1
A01152;1
A01153;57
A01154;53
A01155;46
A01156;5
A01157;5
A01158;5
A01159;5
A01160;5
A01161;5
A01162;5
A01163;5
A01164;5
A01165;5
A01166;5
A01167;5
A01168;5
A01169;5
A01170;5
A01171;5
A01172;5
A01173;5
A01174;5
A01175;5
A01176;5
A01177;5
A01178;5
A01179;5
A01180;5
A01181;5
A01182;5
A01183;5
A01184;5
A01185;5
A01186;5
A01187;5
A01188;5
A01189;5
A01190;5
A01191;5
A01192;5
A01193;5
A01194;5
A01195;5
A01196;5
A01197;5
A01198;5
A01199;5
A01200;5
A01201;5
A01202;5
A01203;5
A01204;5
A01205;5
A01206;5
A01207;5
A01208;5
A01209;5
A01210;5
A01211;5
A01212;5
A01213;5
A01214;5
A01215;5
A01216;5
A01217;5
A01218;5
A01219;5
A01220;5
A01221;5
A01222;5
A01223;5
A01224;5
A01225;5
A01226;5
A01227;5
A01228;5
A01229;5
A01230;5
A01231;5
A01232;5
A01233;5
A01234;5
A01235;5
A01236;5
A01237;5
A01238;5
A01239;5
A01240;5
A01241;5
A01242;55
A01243;5
A01244;5
A01245;5
A01246;5
A01247;5
A01248;5
A01249;5
A01250;5
A01251;5
A01252;5
A01253;5
A01254;5
A01255;5
A01256;5
A01257;5
A01258;5
A01259;5
A01260;5
A01261;5
A01262;5
A01263;5
A01264;5
A01265;5
A01266;5
A01267;5
A01268;5
A01269;5
A01270;5
A01271;5
A01272;5
A01273;5
A01274;5
A01275;5
A01276;5
A01277;5
A01278;5
A01279;5
A01280;5
A01281;5
A01282;5
A01283;5
A01284;5
A01285;5
A01286;5
A01287;5
A01288;5
A01289;5
A01290;5
A01291;5
A01292;5
A01293;5
A01294;5
A01295;39
A01296;1
A01297;78
A01298;1
A01299;45
A01300;37
A01301;5
A01302;58
A01303;5
A01304;5
A01305;5
A01306;5
A01307;5
A01308;5
A01309;5
A01310;5
A01311;5
A01312;5
A01313;5
A01314;5
A01315;5
A01316;5
A01317;5
A01318;5
A01319;5
A01320;5
A01321;5
A01322;5
A01323;5
A01324;5
A01325;5
A01326;5
A01327;5
A01328;5
A01329;5
A01330;5
A01331;5
A01332;5
A01333;5
A01334;5
A01335;5
A01336;5
A01337;5
A01338;5
A01339;5
A01340;5
A01341;5
A01342;5
A01343;5
A01344;5
A01345;5
A01346;5
A01347;5
A01348;5
A01349;5
A01350;5
A01351;5
A01352;5
A01353;5
A01354;5
A01355;5
A01356;5
A01357;5
A01358;5
A01359;5
A01360;5
A01361;5
A01362;5
A01363;5
A01364;5
A01365;5
A01366;5
A01367;5
A01368;5
A01369;5
A01370;5
A01371;5
A01372;5
A01373;5
A01374;5
A01375;5
A01376;5
A01377;5
A01378;5
A01379;5
A01380;5
A01381;5
A01382;5
A01383;5
A01384;5
A01385;5
A01386;5
A01387;5
A01388;5
A01389;5
A01390;5
A01391;5
A01392;5
A01393;5
A01394;5
A01395;5
A01396;5
A01397;5
A01398;5
A01399;5
A01400;5
A01401;5
A01402;5
A01403;5
A01404;5
A01405;5
A01406;5
A01407;5
A01408;5
A01409;5
A01410;5
A01411;5
A01412;5
A01413;5
A01414;5
A01415;5
A01416;5
A01417;5
A01418;5
A01419;5
A01420;5
A01421;5
A01422;5
A01423;5
A01424;5
A01425;5
A01426;5
A01427;5
A01428;5
A01429;5
A01430;5
A01431;5
A01432;5
A01433;5
A01434;5
A01435;5
A01436;5
A01437;5
A01438;5
A01439;5
A01440;5
A01441;5
A01442;5
A01443;5
A01444;5
A01445;5
A01446;5
A01447;5
A01448;5
A01449;5
A01450;5
A01451;5
A01452;5
A01453;5
A01454;5
A01455;5
A01456;5
A01457;5
A01458;5
A01459;5
A01460;5
A01461;5
A01462;5
A01463;5
A01464;5
A01465;46
A01466;5
A01467;59
A01468;5
A01469;0
A01470;5
A01471;5
A01472;76
A01473;5
A01474;5
A01475;5
A01476;5
A01477;5
A01478;5
A01479;5
A01480;5
A01481;5
A01482;5
A01483;5
A01484;5
A01485;5
A01486;5
A01487;5
A01488;5
A01489;5
A01490;5
A01491;5
A01492;5
A01493;5
A01494;5
A01495;5
A01496;5
A01497;5
A01498;5
A01499;5
A01500;75
A01501;81
A01502;5
A01503;25
A01504;1
A01505;5
A01506;5
A01507;61
A01508;70
A01509;16
A01510;23
A01511;8
A01512;15
A01513;9
A01514;6
A01515;31
A01516;5
A01517;5
A01518;5
A01519;5
A01520;5
A01521;5
A01522;5
A01523;5
A01524;5
A01525;5
A01526;5
A01527;5
A01528;5
A01529;5
A01530;5
A01531;5
A01532;5
A01533;5
A01534;5
A01535;5
A01536;5
A01537;5
A01538;5
A01539;5
A01540;5
A01541;5
A01542;5
A01543;5
A01544;5
A01545;5
A01546;5
A01547;5
A01548;5
A01549;5
A01550;5
A01551;5
A01552;5
A01553;5
A01554;5
A01555;5
A01556;5
A01557;5
A01558;5
A01559;5
A01560;5
A01561;5
A01562;5
A01563;5
A01564;5
A01565;5
A01566;5
A01567;5
A01568;5
A01569;5
A01570;5
A01571;5
A01572;5
A01573;5
A01574;5
A01575;5
A01576;5
A01577;5
A01578;5
A01579;5
A01580;5
A01581;5
A01582;5
A01583;5
A01584;5
A01585;5
A01586;5
A01587;5
A01588;5
A01589;5
A01590;67
A01591;38
A01592;12
A01593;54
A01594;1
A01595;28
A01596;64
A01597;0
A01598;1
A01599;33
A01600;27
A01601;11
A01602;52
A01603;34
A01604;63
A01605;82
A01606;60
A01607;5
A01608;5
A01609;5
A01610;5
A01611;5
A01612;5
A01613;5
A01614;5
A01615;5
A01616;5
A01617;5
A01618;5
A01619;5
A01620;5
A01621;5
A01622;5
A01623;5
A01624;5
A01625;5
A01626;5
A01627;5
A01628;5
A01629;5
A01630;5
A01631;5
A01632;5
A01633;5
A01634;5
A01635;5
A01636;5
A01637;5
A01638;5
A01639;1
A01640;17
A01641;61
A01642;18
A01643;30
A01644;24
A01645;19
A01646;66
A01647;1
A01648;5
A01649;5
A01650;5
A01651;5
A01652;5
A01653;5
A01654;5
A01655;5
A01656;5
A01657;5
A01658;5
A01659;5
A01660;5
A01661;5
A01662;5
A01663;5
A01664;5
A01665;5
A01666;5
A01667;5
A01668;5
A01669;5
A01670;5
A01671;5
A01672;5
A01673;5
A01674;5
A01675;5
A01676;5
A01677;5
A01678;5
A01679;5
A01680;5
A01681;5
A01682;5
A01683;5
A01684;5
A01685;5
A01686;5
A01687;5
A01688;5
A01689;5
A01690;5
A01691;5
A01692;5
A01693;5
A01694;5
A01695;5
A01696;5
A01697;5
A01698;5
A01699;5
A01700;5
A01701;5
A01702;5
A01703;5
A01704;55
A01705;49
A01706;4
A01707;61
A01708;20
A01709;13
A01710;22
A01711;56
A01712;50
A01713;5
A01714;5
A01715;5
A01716;5
A01717;5
A01718;5
A01719;5
A01720;5
A01721;1
A01722;72
A01723;74
A01724;1
A01725;1
A01726;1
A01727;25
A01728;5
A01729;5
A01730;5
A01731;5
A01732;5
A01733;5
A01734;5
A01735;5
A01736;5
A01737;5
A01738;5
A01739;5
A01740;5
A01741;5
A01742;5
A01743;5
A01744;5
A01745;5
A01746;5
A01747;5
A01748;5
A01749;5
A01750;5
A01751;5
A01752;5
A01753;5
A01754;68
A01755;5
A01756;5
A01757;5
A01758;5
A01759;5
A01760;5
A01761;5
A01762;5
A01763;5
A01764;5
A01765;5
A01766;5
A01767;5
A01768;5
A01769;5
A01770;5
A01771;5
A01772;5
A01773;5
A01774;5
A01775;5
A01776;5
A01777;5
A01778;5
A01779;5
A01780;5
A01781;5
A01782;5
